,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
987,veris,1.4.1,action.social,action.social.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1564.006,Run Virtual Instance,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
988,veris,1.4.1,action.hacking,action.hacking.vector.Other network service,Network service that is not remote access or a web application.,related-to,T1568,Dynamic Resolution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
989,veris,1.4.1,action.malware,action.malware.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1564.007,VBA Stomping,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
990,veris,1.4.1,action.malware,action.malware.variety.Trojan,An application which appears legitimate but hides malicious functionality. Child of 'RAT' when combined with 'Backdoor',related-to,T1564.007,VBA Stomping,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
991,veris,1.4.1,action.social,action.social.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1564.007,VBA Stomping,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
992,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Modify data,Modified stored data or content,related-to,T1565,Data Manipulation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
993,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Modify data,Modified stored data or content,related-to,T1565.001,Stored Data Manipulation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
994,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Modify data,Modified stored data or content,related-to,T1565.002,Transmitted Data Manipulation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
995,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Modify data,Modified stored data or content,related-to,T1565.003,Runtime Data Manipulation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
996,veris,1.4.1,action.malware,action.malware.vector.Instant messaging,Instant Messaging,related-to,T1566,Phishing,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
997,veris,1.4.1,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1566,Phishing,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
998,veris,1.4.1,action.social,action.social.vector.Email,Email,related-to,T1566,Phishing,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
999,veris,1.4.1,action.malware,action.malware.vector.Email,"Email. Parent to 'Email attachment', 'Email autoexecute', 'Email link', 'Email unknown'",related-to,T1566.001,Spearphishing Attachment,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1000,veris,1.4.1,action.malware,action.malware.vector.Email attachment,Email via user-executed attachment. Child of 'Email',related-to,T1566.001,Spearphishing Attachment,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1001,veris,1.4.1,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1566.001,Spearphishing Attachment,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1002,veris,1.4.1,action.social,action.social.vector.Email,Email,related-to,T1566.001,Spearphishing Attachment,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1003,veris,1.4.1,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1566.002,Spearphishing Link,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1004,veris,1.4.1,action.social,action.social.vector.Email,Email,related-to,T1566.002,Spearphishing Link,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1005,veris,1.4.1,action.social,action.social.vector.Web application,Web application,related-to,T1566.002,Spearphishing Link,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1006,veris,1.4.1,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1566.003,Spearphishing via Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1007,veris,1.4.1,action.social,action.social.vector.Email,Email,related-to,T1566.003,Spearphishing via Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1008,veris,1.4.1,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1566.004,Spearphishing Voice,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1009,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1567,Exfiltration Over Web Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1010,veris,1.4.1,attribute.confidentiality,attribute.confidentiality.data_disclosure,Confirmed or potential data disclosure,related-to,T1567,Exfiltration Over Web Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1011,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1567.001,Exfiltration to Code Repository,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1012,veris,1.4.1,attribute.confidentiality,attribute.confidentiality.data_disclosure,Confirmed or potential data disclosure,related-to,T1567.001,Exfiltration to Code Repository,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1013,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1567.002,Exfiltration to Cloud Storage,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1014,veris,1.4.1,attribute.confidentiality,attribute.confidentiality.data_disclosure,Confirmed or potential data disclosure,related-to,T1567.002,Exfiltration to Cloud Storage,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1015,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1567.003,Exfiltration to Text Storage Sites,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1016,veris,1.4.1,attribute.confidentiality,attribute.confidentiality.data_disclosure,Confirmed or potential data disclosure,related-to,T1567.003,Exfiltration to Text Storage Sites,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1017,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1567.004,Exfiltration Over Webhook,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1018,veris,1.4.1,attribute.confidentiality,attribute.confidentiality.data_disclosure,Confirmed or potential data disclosure,related-to,T1567.004,Exfiltration Over Webhook,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1019,veris,1.4.1,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1568.001,Fast Flux DNS,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1020,veris,1.4.1,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1568.002,Domain Generation Algorithms,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1021,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1568,Dynamic Resolution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1022,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1568,Dynamic Resolution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1023,veris,1.4.1,action.malware,action.malware.vector.Download by malware,Downloaded and installed by local malware,related-to,T1568,Dynamic Resolution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1024,veris,1.4.1,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1568.003,DNS Calculation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1025,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1568.001,Fast Flux DNS,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1026,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1568.001,Fast Flux DNS,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1027,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1569.003,Systemctl,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1028,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1568.002,Domain Generation Algorithms,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1029,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1568.002,Domain Generation Algorithms,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1030,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1569.001,Launchctl,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1031,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1568.003,DNS Calculation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1032,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1568.003,DNS Calculation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1033,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1569.002,Service Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1034,veris,1.4.1,action.hacking,action.hacking.vector.Other network service,Network service that is not remote access or a web application.,related-to,T1571,Non-Standard Port,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1035,veris,1.4.1,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1572,Protocol Tunneling,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1036,veris,1.4.1,action.malware,action.malware.vector.Direct install,Directly installed or inserted by threat agent (after system access),related-to,T1569.002,Service Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1037,veris,1.4.1,action.malware,action.malware.vector.Network propagation,Network propagation,related-to,T1570,Lateral Tool Transfer,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1038,veris,1.4.1,action.hacking,action.hacking.vector.Other network service,Network service that is not remote access or a web application.,related-to,T1572,Protocol Tunneling,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1039,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1571,Non-Standard Port,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1040,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1571,Non-Standard Port,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1041,veris,1.4.1,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1573,Encrypted Channel,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1042,veris,1.4.1,action.hacking,action.hacking.vector.Other network service,Network service that is not remote access or a web application.,related-to,T1573,Encrypted Channel,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1043,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1572,Protocol Tunneling,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1044,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1572,Protocol Tunneling,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1045,veris,1.4.1,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1573.001,Symmetric Cryptography,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1046,veris,1.4.1,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1573.002,Asymmetric Cryptography,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1047,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1573,Encrypted Channel,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1048,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1573,Encrypted Channel,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1049,veris,1.4.1,action.hacking,action.hacking.variety.Hijack,To assume control over and steal functionality for an illicit purpose (e.g. Hijacking phone number intercept SMS verification codes),related-to,T1574,Hijack Execution Flow,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1050,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1573.001,Symmetric Cryptography,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1051,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1573.001,Symmetric Cryptography,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1052,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1574,Hijack Execution Flow,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1053,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1573.002,Asymmetric Cryptography,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1054,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1573.002,Asymmetric Cryptography,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1055,veris,1.4.1,action.hacking,action.hacking.variety.XML injection,XML injection. Child of 'Exploit vuln'.,related-to,T1574,Hijack Execution Flow,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1056,veris,1.4.1,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1574.001,DLL,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1057,veris,1.4.1,action.hacking,action.hacking.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",related-to,T1574.001,DLL,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1058,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1574.001,DLL,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1059,veris,1.4.1,action.hacking,action.hacking.variety.Hijack,To assume control over and steal functionality for an illicit purpose (e.g. Hijacking phone number intercept SMS verification codes),related-to,T1574.001,DLL,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1060,veris,1.4.1,action.hacking,action.hacking.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",related-to,T1574.004,Dylib Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1061,veris,1.4.1,action.hacking,action.hacking.variety.Hijack,To assume control over and steal functionality for an illicit purpose (e.g. Hijacking phone number intercept SMS verification codes),related-to,T1574.004,Dylib Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1062,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1574.004,Dylib Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1063,veris,1.4.1,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1574.005,Executable Installer File Permissions Weakness,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1064,veris,1.4.1,action.hacking,action.hacking.variety.Hijack,To assume control over and steal functionality for an illicit purpose (e.g. Hijacking phone number intercept SMS verification codes),related-to,T1574.005,Executable Installer File Permissions Weakness,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1065,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1574.005,Executable Installer File Permissions Weakness,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1066,veris,1.4.1,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1574.010,Services File Permissions Weakness,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1067,veris,1.4.1,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1574.011,Services Registry Permissions Weakness,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1068,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1668,Exclusive Control,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1069,veris,1.4.1,action.hacking,action.hacking.vector.Hypervisor,Hypervisor break-out attack,related-to,T1578,Modify Cloud Compute Infrastructure,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1070,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1574.012,COR_PROFILER,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1071,veris,1.4.1,action.hacking,action.hacking.vector.Inter-tenant,Penetration of another VM or web site on shared device or infrastructure,related-to,T1578,Modify Cloud Compute Infrastructure,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1072,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1578.001,Create Snapshot,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1073,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1578.002,Create Cloud Instance,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1074,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1578.003,Delete Cloud Instance,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1075,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1578.004,Revert Cloud Instance,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1076,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1578.005,Modify Cloud Compute Configurations,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1077,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1580,Cloud Infrastructure Discovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1078,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1583,Acquire Infrastructure,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1079,veris,1.4.1,action.malware,action.malware.vector.Web application - download,Web via user-executed or downloaded content. Child of 'Web application'.,related-to,T1583,Acquire Infrastructure,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1080,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1583.001,Domains,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1081,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1583.001,Domains,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1082,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1583.001,Domains,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1083,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1583.002,DNS Server,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1084,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1583.002,DNS Server,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1085,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1583.002,DNS Server,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1086,veris,1.4.1,action.hacking,action.hacking.variety.Forced browsing,Forced browsing or predictable resource location. Child of 'Exploit vuln'.,related-to,T1583.003,Virtual Private Server,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1087,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1583.003,Virtual Private Server,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1088,veris,1.4.1,action.hacking,action.hacking.variety.Forced browsing,Forced browsing or predictable resource location. Child of 'Exploit vuln'.,related-to,T1583.004,Server,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1089,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1583.004,Server,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1090,veris,1.4.1,value_chain.development,value_chain.development.variety.Bot,"A small program that can be distributed, installed, and controlled en mass.",related-to,T1583.005,Botnet,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1091,veris,1.4.1,action.hacking,action.hacking.variety.Forced browsing,Forced browsing or predictable resource location. Child of 'Exploit vuln'.,related-to,T1583.006,Web Services,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1092,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1583.006,Web Services,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1093,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1583.006,Web Services,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1094,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1583.006,Web Services,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1095,veris,1.4.1,value_chain.development,value_chain.development.variety.Website,Development of any full website controlled by the attacker,related-to,T1583.006,Web Services,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1096,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584,Compromise Infrastructure,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1097,veris,1.4.1,action.malware,action.malware.vector.Web application - download,Web via user-executed or downloaded content. Child of 'Web application'.,related-to,T1584,Compromise Infrastructure,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1098,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.001,Domains,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1099,veris,1.4.1,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1584.001,Domains,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1100,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.002,DNS Server,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1101,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1584.002,DNS Server,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1102,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1584.002,DNS Server,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1103,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.003,Virtual Private Server,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1104,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.004,Server,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1105,veris,1.4.1,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1584.005,Botnet,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1106,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.005,Botnet,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1107,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.006,Web Services,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1108,veris,1.4.1,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1585,Establish Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1109,veris,1.4.1,value_chain.development,value_chain.development.variety.Persona,"A fake representation of a person, such as fake social media profiles",related-to,T1585,Establish Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1110,veris,1.4.1,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1585.001,Social Media Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1111,veris,1.4.1,value_chain.development,value_chain.development.variety.Persona,"A fake representation of a person, such as fake social media profiles",related-to,T1585.001,Social Media Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1112,veris,1.4.1,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1585.002,Email Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1113,veris,1.4.1,value_chain.development,value_chain.development.variety.Persona,"A fake representation of a person, such as fake social media profiles",related-to,T1585.002,Email Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1114,veris,1.4.1,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1586,Compromise Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
